NIPP PEKERJA,POSISI PEKERJA,PERUSAHAAN,NAMA KPI,FORMULA KPI,SATUAN,POLARITAS,BOBOT,TARGET TW TERKAIT,REALISASI TW TERKAIT
108562.0,Department Head Hubungan Industrial dan Pekerja,PT Pelabuhan Indonesia (Persero),Implementasi Hubungan Industrial (PKB&PB),"% Progress Implementasi Hubungan Industrial (PKB&PB)_x000D_
atas pelaksanaan Bipartit_x000D_
Output :_x000D_
Pelaksanaan LKS Bipartit minimal 4 kali antara Manajemen dan SP (masing-massing 25%)",%,Positif,15,75,125.0
108562.0,Department Head Hubungan Industrial dan Pekerja,PT Pelabuhan Indonesia (Persero),Implementasi Hubungan Industrial (PKB&PB),"% Progress Implementasi Hubungan Industrial (PKB&PB)_x000D_
atas pelaksanaan Bipartit_x000D_
Output :_x000D_
Pelaksanaan LKS Bipartit minimal 4 kali antara Manajemen dan SP (masing-massing 25%)",%,Positif,15,75,125.0
108562.0,Department Head Hubungan Industrial dan Pekerja,PT Pelabuhan Indonesia (Persero),Implementasi Hubungan Industrial (PKB&PB),"% Progress Implementasi Hubungan Industrial (PKB&PB)_x000D_
atas pelaksanaan Bipartit_x000D_
Output :_x000D_
Pelaksanaan LKS Bipartit minimal 4 kali antara Manajemen dan SP (masing-massing 25%)",%,Positif,15,75,125.0
108562.0,Department Head Hubungan Industrial dan Pekerja,PT Pelabuhan Indonesia (Persero),Implementasi Hubungan Industrial (PKB&PB),"% Progress Implementasi Hubungan Industrial (PKB&PB)_x000D_
atas pelaksanaan Bipartit_x000D_
Output :_x000D_
Pelaksanaan LKS Bipartit minimal 4 kali antara Manajemen dan SP (masing-massing 25%)",%,Positif,15,75,125.0
108562.0,Department Head Hubungan Industrial dan Pekerja,PT Pelabuhan Indonesia (Persero),"Tingkat pemenuhan tata kelola, manajemen risiko, dan kepatuhan internal ( Penanganan Risiko, Penyelesaian Temuan Audit, Mitigasi Penyuapan)",((30%xrealisasi penanganan risiko)+(40%xpenyelesaian temuan audit)+(30%xpemenuhan monitoring mitigasi penyuapan)),%,Positif,5,70,70.0
108562.0,Department Head Hubungan Industrial dan Pekerja,PT Pelabuhan Indonesia (Persero),"Tingkat pemenuhan tata kelola, manajemen risiko, dan kepatuhan internal ( Penanganan Risiko, Penyelesaian Temuan Audit, Mitigasi Penyuapan)",((30%xrealisasi penanganan risiko)+(40%xpenyelesaian temuan audit)+(30%xpemenuhan monitoring mitigasi penyuapan)),%,Positif,5,70,70.0
108562.0,Department Head Hubungan Industrial dan Pekerja,PT Pelabuhan Indonesia (Persero),"Tingkat pemenuhan tata kelola, manajemen risiko, dan kepatuhan internal ( Penanganan Risiko, Penyelesaian Temuan Audit, Mitigasi Penyuapan)",((30%xrealisasi penanganan risiko)+(40%xpenyelesaian temuan audit)+(30%xpemenuhan monitoring mitigasi penyuapan)),%,Positif,5,70,70.0
108562.0,Department Head Hubungan Industrial dan Pekerja,PT Pelabuhan Indonesia (Persero),"Tingkat pemenuhan tata kelola, manajemen risiko, dan kepatuhan internal ( Penanganan Risiko, Penyelesaian Temuan Audit, Mitigasi Penyuapan)",((30%xrealisasi penanganan risiko)+(40%xpenyelesaian temuan audit)+(30%xpemenuhan monitoring mitigasi penyuapan)),%,Positif,5,70,70.0
108562.0,Department Head Hubungan Industrial dan Pekerja,PT Pelabuhan Indonesia (Persero),Penyelesaian VA,% pertanggungjawaban VA tepat waktu untuk pengajuan tahun 2024 dan tidak ada nota dinas teguran dari GH Layanan Keuangan dan Perpajakan (Direktorat Keuangan),%,Positif,10,100,100.0
108562.0,Department Head Hubungan Industrial dan Pekerja,PT Pelabuhan Indonesia (Persero),Penyelesaian VA,% pertanggungjawaban VA tepat waktu untuk pengajuan tahun 2024 dan tidak ada nota dinas teguran dari GH Layanan Keuangan dan Perpajakan (Direktorat Keuangan),%,Positif,10,100,100.0
108562.0,Department Head Hubungan Industrial dan Pekerja,PT Pelabuhan Indonesia (Persero),Penyelesaian VA,% pertanggungjawaban VA tepat waktu untuk pengajuan tahun 2024 dan tidak ada nota dinas teguran dari GH Layanan Keuangan dan Perpajakan (Direktorat Keuangan),%,Positif,10,100,100.0
108562.0,Department Head Hubungan Industrial dan Pekerja,PT Pelabuhan Indonesia (Persero),Penyelesaian VA,% pertanggungjawaban VA tepat waktu untuk pengajuan tahun 2024 dan tidak ada nota dinas teguran dari GH Layanan Keuangan dan Perpajakan (Direktorat Keuangan),%,Positif,10,100,100.0
108397.0,Department Head Pertambahan Nilai,PT Pelabuhan Indonesia (Persero),EBITDA,"Operating Income + Depreciation Expenses + Amortization Expenses + Gain (Loss) on Forex + Income from Associated Entities and Joint_x000D_
Venture",Currency,Positif,5,7545,8203.0
108397.0,Department Head Pertambahan Nilai,PT Pelabuhan Indonesia (Persero),EBITDA,"Operating Income + Depreciation Expenses + Amortization Expenses + Gain (Loss) on Forex + Income from Associated Entities and Joint_x000D_
Venture",Currency,Positif,5,7545,8203.0
108397.0,Department Head Pertambahan Nilai,PT Pelabuhan Indonesia (Persero),EBITDA,"Operating Income + Depreciation Expenses + Amortization Expenses + Gain (Loss) on Forex + Income from Associated Entities and Joint_x000D_
Venture",Currency,Positif,5,7545,8203.0
108397.0,Department Head Pertambahan Nilai,PT Pelabuhan Indonesia (Persero),EBITDA,"Operating Income + Depreciation Expenses + Amortization Expenses + Gain (Loss) on Forex + Income from Associated Entities and Joint_x000D_
Venture",Currency,Positif,5,7545,8203.0
108397.0,Department Head Pertambahan Nilai,PT Pelabuhan Indonesia (Persero),BOPO,(Beban Operasi / Pendapatan Operasi pada level induk perusahaan (Kantor pusat + Regional)),%,Negatif,5,92.39,91.8
108397.0,Department Head Pertambahan Nilai,PT Pelabuhan Indonesia (Persero),BOPO,(Beban Operasi / Pendapatan Operasi pada level induk perusahaan (Kantor pusat + Regional)),%,Negatif,5,92.39,91.8
108397.0,Department Head Pertambahan Nilai,PT Pelabuhan Indonesia (Persero),BOPO,(Beban Operasi / Pendapatan Operasi pada level induk perusahaan (Kantor pusat + Regional)),%,Negatif,5,92.39,91.8
108397.0,Department Head Pertambahan Nilai,PT Pelabuhan Indonesia (Persero),BOPO,(Beban Operasi / Pendapatan Operasi pada level induk perusahaan (Kantor pusat + Regional)),%,Negatif,5,92.39,91.8
108397.0,Department Head Pertambahan Nilai,PT Pelabuhan Indonesia (Persero),"SLA _x000D_
Perhitungan, _x000D_
Pembayaran _x000D_
dan Pelaporan _x000D_
Pajak","(Realisasi waktu penyelesaian / target _x000D_
waktu penyelesaian) x 100%_x000D_
 Ketepatan dan kecepatan waktu dalam _x000D_
pelaporan pajak_x000D_
_x000D_
*Atas perhitungan periode sebelumnya",Day,Negatif,20,30,18.0
108397.0,Department Head Pertambahan Nilai,PT Pelabuhan Indonesia (Persero),"SLA _x000D_
Perhitungan, _x000D_
Pembayaran _x000D_
dan Pelaporan _x000D_
Pajak","(Realisasi waktu penyelesaian / target _x000D_
waktu penyelesaian) x 100%_x000D_
 Ketepatan dan kecepatan waktu dalam _x000D_
pelaporan pajak_x000D_
_x000D_
*Atas perhitungan periode sebelumnya",Day,Negatif,20,30,18.0
108397.0,Department Head Pertambahan Nilai,PT Pelabuhan Indonesia (Persero),"SLA _x000D_
Perhitungan, _x000D_
Pembayaran _x000D_
dan Pelaporan _x000D_
Pajak","(Realisasi waktu penyelesaian / target _x000D_
waktu penyelesaian) x 100%_x000D_
 Ketepatan dan kecepatan waktu dalam _x000D_
pelaporan pajak_x000D_
_x000D_
*Atas perhitungan periode sebelumnya",Day,Negatif,20,30,18.0
108397.0,Department Head Pertambahan Nilai,PT Pelabuhan Indonesia (Persero),"SLA _x000D_
Perhitungan, _x000D_
Pembayaran _x000D_
dan Pelaporan _x000D_
Pajak","(Realisasi waktu penyelesaian / target _x000D_
waktu penyelesaian) x 100%_x000D_
 Ketepatan dan kecepatan waktu dalam _x000D_
pelaporan pajak_x000D_
_x000D_
*Atas perhitungan periode sebelumnya",Day,Negatif,20,30,18.0
108397.0,Department Head Pertambahan Nilai,PT Pelabuhan Indonesia (Persero),Pengembangan Sistem Informasi Perpajakan PT Pelabuhan Indonesia (Persero),"% Progres Program Pengembangan Sistem Informasi Perpajakan PT Pelabuhan Indonesia (Persero)_x000D_
_x000D_
Output :_x000D_
1. Modul perhitungan dan Pelaporan PPh unifikasi _x000D_
2. Modul PPh 21_x000D_
3. Modul PPN dan PPN Wapu_x000D_
4. Modul perhitungan PPh Badan_x000D_
5. Integrasi PJAP",%,Positif,15,65,65.0
108397.0,Department Head Pertambahan Nilai,PT Pelabuhan Indonesia (Persero),Pengembangan Sistem Informasi Perpajakan PT Pelabuhan Indonesia (Persero),"% Progres Program Pengembangan Sistem Informasi Perpajakan PT Pelabuhan Indonesia (Persero)_x000D_
_x000D_
Output :_x000D_
1. Modul perhitungan dan Pelaporan PPh unifikasi _x000D_
2. Modul PPh 21_x000D_
3. Modul PPN dan PPN Wapu_x000D_
4. Modul perhitungan PPh Badan_x000D_
5. Integrasi PJAP",%,Positif,15,65,65.0
108397.0,Department Head Pertambahan Nilai,PT Pelabuhan Indonesia (Persero),Pengembangan Sistem Informasi Perpajakan PT Pelabuhan Indonesia (Persero),"% Progres Program Pengembangan Sistem Informasi Perpajakan PT Pelabuhan Indonesia (Persero)_x000D_
_x000D_
Output :_x000D_
1. Modul perhitungan dan Pelaporan PPh unifikasi _x000D_
2. Modul PPh 21_x000D_
3. Modul PPN dan PPN Wapu_x000D_
4. Modul perhitungan PPh Badan_x000D_
5. Integrasi PJAP",%,Positif,15,65,65.0
108397.0,Department Head Pertambahan Nilai,PT Pelabuhan Indonesia (Persero),Pengembangan Sistem Informasi Perpajakan PT Pelabuhan Indonesia (Persero),"% Progres Program Pengembangan Sistem Informasi Perpajakan PT Pelabuhan Indonesia (Persero)_x000D_
_x000D_
Output :_x000D_
1. Modul perhitungan dan Pelaporan PPh unifikasi _x000D_
2. Modul PPh 21_x000D_
3. Modul PPN dan PPN Wapu_x000D_
4. Modul perhitungan PPh Badan_x000D_
5. Integrasi PJAP",%,Positif,15,65,65.0
108397.0,Department Head Pertambahan Nilai,PT Pelabuhan Indonesia (Persero),"Penerbitan Surat Perintah Pemeriksaan (SP2) Dalam Rangka Penghapusan NPWP PT Pelabuhan Indonesia I (Persero), PT Pelabuhan Indonesia III (Persero), PT Pelabuhan Indonesia IV (Persero)","(Realisasi Penerbitan Surat Perintah Pemeriksaan (SP2) eks Pelindo 1, 3 dan 4) / _x000D_
(Surat Permohonan Penghapusan NPWP eks Pelindo 1, 3 , dan 4)_x000D_
 x _x000D_
100%_x000D_
Output:_x000D_
- Surat Permohonan Penghapusan NPWP  ex Pelindo 1, 3 dan 4_x000D_
- Surat Perintah Pemeriksaan (SP2)",%,Positif,10,65,75.0
108397.0,Department Head Pertambahan Nilai,PT Pelabuhan Indonesia (Persero),"Penerbitan Surat Perintah Pemeriksaan (SP2) Dalam Rangka Penghapusan NPWP PT Pelabuhan Indonesia I (Persero), PT Pelabuhan Indonesia III (Persero), PT Pelabuhan Indonesia IV (Persero)","(Realisasi Penerbitan Surat Perintah Pemeriksaan (SP2) eks Pelindo 1, 3 dan 4) / _x000D_
(Surat Permohonan Penghapusan NPWP eks Pelindo 1, 3 , dan 4)_x000D_
 x _x000D_
100%_x000D_
Output:_x000D_
- Surat Permohonan Penghapusan NPWP  ex Pelindo 1, 3 dan 4_x000D_
- Surat Perintah Pemeriksaan (SP2)",%,Positif,10,65,75.0
108397.0,Department Head Pertambahan Nilai,PT Pelabuhan Indonesia (Persero),"Penerbitan Surat Perintah Pemeriksaan (SP2) Dalam Rangka Penghapusan NPWP PT Pelabuhan Indonesia I (Persero), PT Pelabuhan Indonesia III (Persero), PT Pelabuhan Indonesia IV (Persero)","(Realisasi Penerbitan Surat Perintah Pemeriksaan (SP2) eks Pelindo 1, 3 dan 4) / _x000D_
(Surat Permohonan Penghapusan NPWP eks Pelindo 1, 3 , dan 4)_x000D_
 x _x000D_
100%_x000D_
Output:_x000D_
- Surat Permohonan Penghapusan NPWP  ex Pelindo 1, 3 dan 4_x000D_
- Surat Perintah Pemeriksaan (SP2)",%,Positif,10,65,75.0
108397.0,Department Head Pertambahan Nilai,PT Pelabuhan Indonesia (Persero),"Penerbitan Surat Perintah Pemeriksaan (SP2) Dalam Rangka Penghapusan NPWP PT Pelabuhan Indonesia I (Persero), PT Pelabuhan Indonesia III (Persero), PT Pelabuhan Indonesia IV (Persero)","(Realisasi Penerbitan Surat Perintah Pemeriksaan (SP2) eks Pelindo 1, 3 dan 4) / _x000D_
(Surat Permohonan Penghapusan NPWP eks Pelindo 1, 3 , dan 4)_x000D_
 x _x000D_
100%_x000D_
Output:_x000D_
- Surat Permohonan Penghapusan NPWP  ex Pelindo 1, 3 dan 4_x000D_
- Surat Perintah Pemeriksaan (SP2)",%,Positif,10,65,75.0
106850.0,Department Head Manajemen Talenta dan Kinerja SDM,PT Pelabuhan Indonesia (Persero),% Pengisian Posisi Kosong,"Jumlah Posisi Struktural setingkat BOD-1 dan BOD-2 yang Terisi / Jumlah Kotak Posisi Struktural setingkat BOD-1 dan BOD -2_x000D_
*Dihitung pengisian oleh Jabatan Definitif_x000D_
*BoD-1 dan BoD-2 sesuai career structure",%,Positif,30,80,88.0
106850.0,Department Head Manajemen Talenta dan Kinerja SDM,PT Pelabuhan Indonesia (Persero),% Pengisian Posisi Kosong,"Jumlah Posisi Struktural setingkat BOD-1 dan BOD-2 yang Terisi / Jumlah Kotak Posisi Struktural setingkat BOD-1 dan BOD -2_x000D_
*Dihitung pengisian oleh Jabatan Definitif_x000D_
*BoD-1 dan BoD-2 sesuai career structure",%,Positif,30,80,88.0
106850.0,Department Head Manajemen Talenta dan Kinerja SDM,PT Pelabuhan Indonesia (Persero),% Pengisian Posisi Kosong,"Jumlah Posisi Struktural setingkat BOD-1 dan BOD-2 yang Terisi / Jumlah Kotak Posisi Struktural setingkat BOD-1 dan BOD -2_x000D_
*Dihitung pengisian oleh Jabatan Definitif_x000D_
*BoD-1 dan BoD-2 sesuai career structure",%,Positif,30,80,88.0
106850.0,Department Head Manajemen Talenta dan Kinerja SDM,PT Pelabuhan Indonesia (Persero),% Pengisian Posisi Kosong,"Jumlah Posisi Struktural setingkat BOD-1 dan BOD-2 yang Terisi / Jumlah Kotak Posisi Struktural setingkat BOD-1 dan BOD -2_x000D_
*Dihitung pengisian oleh Jabatan Definitif_x000D_
*BoD-1 dan BoD-2 sesuai career structure",%,Positif,30,80,88.0
108732.0,Department Head Hukum Korporasi,PT Pelabuhan Indonesia (Persero),"Tingkat pemenuhan tata kelola, manajemen risiko, dan kepatuhan internal_x000D_
( Penanganan Risiko)",Realisasi Penanganan Risiko,%,Positif,5,70,75.0
108732.0,Department Head Hukum Korporasi,PT Pelabuhan Indonesia (Persero),"Tingkat pemenuhan tata kelola, manajemen risiko, dan kepatuhan internal_x000D_
( Penanganan Risiko)",Realisasi Penanganan Risiko,%,Positif,5,70,75.0
108732.0,Department Head Hukum Korporasi,PT Pelabuhan Indonesia (Persero),"Tingkat pemenuhan tata kelola, manajemen risiko, dan kepatuhan internal_x000D_
( Penanganan Risiko)",Realisasi Penanganan Risiko,%,Positif,5,70,75.0
108732.0,Department Head Hukum Korporasi,PT Pelabuhan Indonesia (Persero),"Tingkat pemenuhan tata kelola, manajemen risiko, dan kepatuhan internal_x000D_
( Penanganan Risiko)",Realisasi Penanganan Risiko,%,Positif,5,70,75.0
108732.0,Department Head Hukum Korporasi,PT Pelabuhan Indonesia (Persero),"Tingkat pemenuhan tata kelola, manajemen risiko, dan kepatuhan internal_x000D_
(Mitigasi Penyuapan)",Pemenuhan Monitoring Mitigasi Penyuapan,%,Positif,5,70,75.0
108732.0,Department Head Hukum Korporasi,PT Pelabuhan Indonesia (Persero),"Tingkat pemenuhan tata kelola, manajemen risiko, dan kepatuhan internal_x000D_
(Mitigasi Penyuapan)",Pemenuhan Monitoring Mitigasi Penyuapan,%,Positif,5,70,75.0
108732.0,Department Head Hukum Korporasi,PT Pelabuhan Indonesia (Persero),"Tingkat pemenuhan tata kelola, manajemen risiko, dan kepatuhan internal_x000D_
(Mitigasi Penyuapan)",Pemenuhan Monitoring Mitigasi Penyuapan,%,Positif,5,70,75.0
108732.0,Department Head Hukum Korporasi,PT Pelabuhan Indonesia (Persero),"Tingkat pemenuhan tata kelola, manajemen risiko, dan kepatuhan internal_x000D_
(Mitigasi Penyuapan)",Pemenuhan Monitoring Mitigasi Penyuapan,%,Positif,5,70,75.0
108732.0,Department Head Hukum Korporasi,PT Pelabuhan Indonesia (Persero),Evaluasi Peraturan Direksi pada Departement Hukum Korporasi,Jumlah Peraturan Direksi yang Dievaluasi/Rencana Peraturan Direksi yang Dievaluasi,%,Positif,20,75,95.45
108732.0,Department Head Hukum Korporasi,PT Pelabuhan Indonesia (Persero),Evaluasi Peraturan Direksi pada Departement Hukum Korporasi,Jumlah Peraturan Direksi yang Dievaluasi/Rencana Peraturan Direksi yang Dievaluasi,%,Positif,20,75,95.45
108732.0,Department Head Hukum Korporasi,PT Pelabuhan Indonesia (Persero),Evaluasi Peraturan Direksi pada Departement Hukum Korporasi,Jumlah Peraturan Direksi yang Dievaluasi/Rencana Peraturan Direksi yang Dievaluasi,%,Positif,20,75,95.45
108732.0,Department Head Hukum Korporasi,PT Pelabuhan Indonesia (Persero),Evaluasi Peraturan Direksi pada Departement Hukum Korporasi,Jumlah Peraturan Direksi yang Dievaluasi/Rencana Peraturan Direksi yang Dievaluasi,%,Positif,20,75,95.45
108732.0,Department Head Hukum Korporasi,PT Pelabuhan Indonesia (Persero),SLA Pemeriksaan Kepatuhan Hukum,"(Jumlah waktu penyelesaian Pemeriksaan Kepatuhan Hukum/Jumlah permintaan Pemeriksaan Kepatuhan Hukum) x 100%_x000D_
_x000D_
SLA Penyelesaian Pemeriksaan Kepatuhan Hukum adalah 5 hari kerja sejak dokumen pendukung dinyatakan lengkap_x000D_
_x000D_
Output:_x000D_
Perhitungan SLA Pemeriksaan Kepatuhan",Day,Negatif,20,5,4.83
108732.0,Department Head Hukum Korporasi,PT Pelabuhan Indonesia (Persero),SLA Pemeriksaan Kepatuhan Hukum,"(Jumlah waktu penyelesaian Pemeriksaan Kepatuhan Hukum/Jumlah permintaan Pemeriksaan Kepatuhan Hukum) x 100%_x000D_
_x000D_
SLA Penyelesaian Pemeriksaan Kepatuhan Hukum adalah 5 hari kerja sejak dokumen pendukung dinyatakan lengkap_x000D_
_x000D_
Output:_x000D_
Perhitungan SLA Pemeriksaan Kepatuhan",Day,Negatif,20,5,4.83
108732.0,Department Head Hukum Korporasi,PT Pelabuhan Indonesia (Persero),SLA Pemeriksaan Kepatuhan Hukum,"(Jumlah waktu penyelesaian Pemeriksaan Kepatuhan Hukum/Jumlah permintaan Pemeriksaan Kepatuhan Hukum) x 100%_x000D_
_x000D_
SLA Penyelesaian Pemeriksaan Kepatuhan Hukum adalah 5 hari kerja sejak dokumen pendukung dinyatakan lengkap_x000D_
_x000D_
Output:_x000D_
Perhitungan SLA Pemeriksaan Kepatuhan",Day,Negatif,20,5,4.83
108732.0,Department Head Hukum Korporasi,PT Pelabuhan Indonesia (Persero),SLA Pemeriksaan Kepatuhan Hukum,"(Jumlah waktu penyelesaian Pemeriksaan Kepatuhan Hukum/Jumlah permintaan Pemeriksaan Kepatuhan Hukum) x 100%_x000D_
_x000D_
SLA Penyelesaian Pemeriksaan Kepatuhan Hukum adalah 5 hari kerja sejak dokumen pendukung dinyatakan lengkap_x000D_
_x000D_
Output:_x000D_
Perhitungan SLA Pemeriksaan Kepatuhan",Day,Negatif,20,5,4.83
106926.0,Senior Expert I Audit,PT Pelabuhan Indonesia (Persero),Melakukan Kegiatan Audit rutin sesuai PKPT,"Jumlah Pelaksanaan Audit selama tahun berjalan dengan Nilai: 
Audit Khusus / Audit Konsultansi: 2 
Audit Rutin: 1",%,Positif,20,2,3.0
106926.0,Senior Expert I Audit,PT Pelabuhan Indonesia (Persero),Melakukan Kegiatan Audit rutin sesuai PKPT,"Jumlah Pelaksanaan Audit selama tahun berjalan dengan Nilai: 
Audit Khusus / Audit Konsultansi: 2 
Audit Rutin: 1",%,Positif,20,2,3.0
106926.0,Senior Expert I Audit,PT Pelabuhan Indonesia (Persero),Pendampingan Monitoring tindakLanjut Internal Eksternal. ,Pembahasan pendampingan monitoring tindaklanjut internal atau eksternal minimal sebanyak 4 kali pembahasan dalam setahun,Number (#),Positif,10,2,3.0
106926.0,Senior Expert I Audit,PT Pelabuhan Indonesia (Persero),Pendampingan Monitoring tindakLanjut Internal Eksternal. ,Pembahasan pendampingan monitoring tindaklanjut internal atau eksternal minimal sebanyak 4 kali pembahasan dalam setahun,Number (#),Positif,10,2,3.0
109228.0,Department Head Solusi Aset,PT Pelabuhan Indonesia (Persero),EBITDA,"Operating Income + Depreciation Expenses + Amortization Expenses + Gain (Loss) on Forex + Income from Associated Entities and Joint_x000D_
Venture",Currency,Positif,15,7545,8203.0
109228.0,Department Head Solusi Aset,PT Pelabuhan Indonesia (Persero),EBITDA,"Operating Income + Depreciation Expenses + Amortization Expenses + Gain (Loss) on Forex + Income from Associated Entities and Joint_x000D_
Venture",Currency,Positif,15,7545,8203.0
109228.0,Department Head Solusi Aset,PT Pelabuhan Indonesia (Persero),EBITDA,"Operating Income + Depreciation Expenses + Amortization Expenses + Gain (Loss) on Forex + Income from Associated Entities and Joint_x000D_
Venture",Currency,Positif,15,7545,8203.0
109228.0,Department Head Solusi Aset,PT Pelabuhan Indonesia (Persero),EBITDA,"Operating Income + Depreciation Expenses + Amortization Expenses + Gain (Loss) on Forex + Income from Associated Entities and Joint_x000D_
Venture",Currency,Positif,15,7545,8203.0
